name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,seats
537.0,2017,1465000,62000,1.0,2.0,2.0,1.0,11.36,2755.0,171.5,7.0
1338.0,2016,925000,79000,1.0,2.0,1.0,1.0,19.67,1582.0,126.2,5.0
42.0,2015,2000000,20000,1.0,1.0,1.0,1.0,12.55,2982.0,168.5,7.0
284.0,2004,80000,248200,1.0,1.0,1.0,2.0,16.1,1405.0,70.0,5.0
1448.0,2007,300000,110000,1.0,1.0,1.0,2.0,10.5,2179.0,120.0,7.0
12.0,2009,360000,100000,1.0,1.0,1.0,1.0,19.3,1248.0,73.9,5.0
320.0,2010,320000,70000,1.0,1.0,1.0,2.0,16.2,1493.0,110.0,5.0
1449.0,1994,99000,100000,1.0,1.0,1.0,2.0,12.8,1995.0,52.0,5.0
388.0,2016,780000,50000,1.0,1.0,1.0,2.0,24.52,1248.0,88.5,7.0
109.0,2013,620000,139000,1.0,1.0,1.0,1.0,20.77,1248.0,88.76,7.0
1450.0,2006,100000,120000,2.0,1.0,1.0,3.0,13.1,1781.0,149.5,5.0
1451.0,2014,210000,35000,2.0,1.0,1.0,2.0,16.7,1172.0,64.1,5.0
309.0,2015,375000,80000,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,7.0
1452.0,2019,786000,7720,2.0,1.0,1.0,1.0,20.0,999.0,71.0,7.0
874.0,2014,1000000,50000,1.0,1.0,1.0,1.0,15.1,2179.0,140.0,7.0
533.0,2002,120000,60000,1.0,1.0,1.0,2.0,20.8,1527.0,58.0,5.0
1453.0,2016,750000,100000,1.0,1.0,1.0,1.0,20.8,1461.0,64.1,5.0
145.0,2016,550000,57882,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
871.0,2018,875000,142000,1.0,1.0,1.0,1.0,14.1,2179.0,147.94,5.0
871.0,2018,890000,140000,1.0,1.0,1.0,3.0,14.1,2179.0,147.94,5.0
65.0,2015,700000,35000,2.0,1.0,1.0,1.0,16.02,1373.0,93.7,7.0
373.0,2015,550000,30000,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,7.0
1454.0,2018,400000,10000,2.0,1.0,1.0,1.0,19.83,1198.0,67.0,5.0
100.0,2015,290000,30000,2.0,1.0,1.0,2.0,23.1,998.0,67.04,5.0
434.0,2012,150000,90000,1.0,1.0,1.0,1.0,19.09,1396.0,69.0,5.0
344.0,2015,300000,35000,2.0,1.0,1.0,2.0,15.37,1196.0,73.0,7.0
13.0,2009,220000,25000,2.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
249.0,2008,221000,35008,2.0,2.0,1.0,1.0,21.79,998.0,67.05,5.0
881.0,2017,270000,31100,2.0,2.0,1.0,1.0,22.7,799.0,53.64,5.0
1226.0,2014,455000,42312,1.0,2.0,1.0,1.0,24.4,1120.0,71.0,5.0
1227.0,2011,300000,72000,2.0,2.0,1.0,1.0,17.6,1496.0,88.7,5.0
689.0,2014,480000,54891,1.0,2.0,1.0,1.0,23.59,1364.0,67.04,5.0
1228.0,2018,1000000,30000,1.0,1.0,2.0,1.0,22.0,1582.0,126.2,5.0
1229.0,2017,2600000,44000,1.0,2.0,2.0,1.0,22.69,1995.0,190.0,5.0
49.0,2017,1850000,18890,1.0,2.0,2.0,1.0,11.36,2755.0,171.5,7.0
527.0,2019,500000,5000,2.0,1.0,1.0,1.0,20.3,1086.0,68.0,5.0
674.0,2013,800000,117000,1.0,2.0,2.0,1.0,11.18,2696.0,184.0,7.0
1455.0,2013,250000,50000,1.0,1.0,1.0,1.0,21.02,1248.0,88.8,5.0
1231.0,2012,245000,100000,1.0,2.0,1.0,1.0,23.08,1461.0,63.1,5.0
1092.0,2018,560000,14495,2.0,2.0,1.0,1.0,18.78,999.0,75.0,5.0
580.0,2018,680000,8576,2.0,2.0,1.0,1.0,18.7,1199.0,88.7,5.0
1003.0,2013,220000,80000,1.0,1.0,1.0,1.0,23.03,1396.0,69.0,5.0
385.0,2017,450000,70000,1.0,1.0,1.0,1.0,19.09,1405.0,69.01,5.0
230.0,2017,525000,19723,2.0,2.0,2.0,1.0,20.3,1199.0,84.0,5.0
209.0,2009,650000,242000,1.0,1.0,1.0,4.0,12.8,2494.0,102.0,7.0
589.0,2018,5500000,22000,1.0,1.0,2.0,1.0,17.09,2993.0,261.4,4.0
1181.0,2017,875000,30000,1.0,2.0,2.0,1.0,28.4,1248.0,74.02,5.0
343.0,2019,785000,9000,2.0,2.0,1.0,1.0,18.6,1197.0,81.83,5.0
819.0,2017,819999,30000,2.0,2.0,1.0,1.0,17.5,1199.0,88.7,5.0
1456.0,2016,2950000,60000,1.0,2.0,2.0,1.0,21.76,1995.0,188.0,5.0
1457.0,2016,1925000,27000,1.0,2.0,1.0,1.0,13.68,2393.0,147.51,7.0
20.0,2017,885000,39000,1.0,2.0,1.0,1.0,25.5,1498.0,98.6,5.0
1458.0,2015,680000,64000,2.0,2.0,2.0,1.0,16.05,1499.0,110.4,5.0
307.0,2017,960000,42000,1.0,2.0,1.0,1.0,23.0,1498.0,98.96,5.0
255.0,2012,385000,45000,2.0,2.0,1.0,1.0,18.5,1198.0,86.8,5.0
1459.0,2019,1650000,15000,1.0,2.0,1.0,1.0,17.0,1956.0,167.67,5.0
884.0,2018,890000,55000,1.0,2.0,1.0,1.0,18.49,1493.0,100.0,7.0
1460.0,2015,1275000,64000,1.0,2.0,2.0,1.0,11.4,2953.0,153.86,7.0
589.0,2018,6000000,27000,1.0,2.0,2.0,1.0,17.09,2993.0,261.4,4.0
1461.0,2019,1025000,15000,2.0,2.0,2.0,1.0,20.28,1462.0,103.25,5.0
1233.0,2016,675000,69000,2.0,2.0,2.0,1.0,17.2,1197.0,103.6,5.0
1462.0,2017,700000,80000,2.0,2.0,1.0,1.0,22.0,1197.0,81.8,5.0
69.0,2016,780000,60000,1.0,2.0,1.0,1.0,22.77,1498.0,98.59,5.0
277.0,2017,1050000,70000,1.0,2.0,1.0,1.0,22.32,1582.0,126.32,5.0
1463.0,2015,2700000,105000,1.0,2.0,2.0,2.0,13.22,2967.0,241.4,5.0
402.0,2016,400000,100000,1.0,1.0,1.0,1.0,22.95,1248.0,74.0,5.0
1464.0,2011,400000,100000,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,9.0
85.0,2009,85000,90000,2.0,1.0,1.0,2.0,19.7,796.0,46.3,5.0
930.0,2018,1300000,35000,1.0,1.0,1.0,1.0,17.6,2179.0,153.86,7.0
884.0,2018,819999,11500,1.0,1.0,1.0,1.0,18.49,1493.0,100.0,7.0
1465.0,2015,620000,40000,1.0,1.0,2.0,1.0,18.49,1493.0,100.0,7.0
1466.0,2018,260000,50000,2.0,1.0,1.0,1.0,23.01,999.0,67.0,5.0
1339.0,2015,484999,55380,2.0,2.0,1.0,1.0,18.9,1197.0,82.0,5.0
127.0,2017,2711000,9000,1.0,2.0,2.0,1.0,13.6,1999.0,177.0,5.0
128.0,2018,811000,11000,2.0,2.0,1.0,1.0,17.0,1198.0,108.5,5.0
737.0,2015,575000,50000,2.0,1.0,2.0,1.0,19.0,1199.0,88.7,5.0
348.0,2018,1675000,80000,1.0,1.0,1.0,1.0,17.1,1956.0,170.0,5.0
130.0,2016,645000,11000,2.0,2.0,2.0,1.0,14.3,1598.0,103.5,5.0
1467.0,2015,2500000,13500,1.0,2.0,2.0,1.0,14.74,2993.0,270.9,5.0
131.0,2018,2550000,18000,2.0,2.0,2.0,1.0,15.04,1991.0,183.0,5.0
132.0,2017,2700000,16000,2.0,2.0,2.0,1.0,14.74,1991.0,181.04,5.0
1468.0,2017,650000,18816,2.0,2.0,1.0,1.0,17.0,1198.0,73.75,5.0
133.0,2017,925000,18000,2.0,2.0,2.0,1.0,15.6,1497.0,116.3,5.0
134.0,2019,894999,9654,2.0,2.0,2.0,1.0,19.56,1197.0,81.8,5.0
41.0,2011,175000,11000,2.0,2.0,1.0,1.0,23.95,998.0,67.05,5.0
89.0,2012,340000,24300,2.0,2.0,1.0,1.0,21.21,1197.0,81.8,5.0
49.0,2016,1525000,42163,1.0,2.0,2.0,2.0,11.36,2755.0,171.5,7.0
135.0,2018,1025000,8000,1.0,2.0,2.0,1.0,21.5,1497.0,108.5,5.0
356.0,2013,910000,70000,1.0,1.0,1.0,2.0,12.99,2494.0,100.0,8.0
1469.0,2016,300000,60000,1.0,1.0,1.0,2.0,17.88,1405.0,48.21,5.0
996.0,2004,120000,80000,2.0,1.0,1.0,2.0,17.3,993.0,60.0,5.0
1470.0,2015,490000,45900,2.0,1.0,1.0,2.0,18.6,1197.0,81.83,5.0
107.0,2011,155000,40000,2.0,1.0,1.0,1.0,19.7,796.0,46.3,5.0
1471.0,2013,490000,90000,1.0,1.0,1.0,2.0,12.05,2179.0,120.0,8.0
293.0,2010,132000,105000,2.0,1.0,1.0,1.0,19.7,796.0,46.3,5.0
1472.0,2018,750000,30000,1.0,1.0,1.0,1.0,22.54,1396.0,88.76,5.0
771.0,2011,225000,20000,2.0,1.0,1.0,1.0,18.9,998.0,67.1,5.0
259.0,2011,240000,80000,2.0,1.0,1.0,1.0,20.36,1197.0,78.9,5.0
949.0,2010,80000,80000,2.0,1.0,1.0,2.0,18.0,995.0,62.0,5.0
36.0,2004,40000,120000,2.0,1.0,1.0,1.0,16.1,796.0,37.0,4.0
640.0,2019,1100000,50000,1.0,1.0,1.0,2.0,21.9,1498.0,98.6,7.0
127.0,2017,2711000,9000,1.0,2.0,2.0,1.0,13.6,1999.0,177.0,5.0
112.0,2019,5150000,20000,2.0,2.0,2.0,1.0,22.37,2487.0,214.56,5.0
172.0,2015,503000,110000,1.0,1.0,1.0,1.0,14.1,2179.0,147.94,7.0
290.0,2019,3800000,20000,1.0,1.0,2.0,1.0,18.0,1969.0,190.0,5.0
137.0,2016,2000000,68089,2.0,3.0,2.0,1.0,19.16,2494.0,157.7,5.0
249.0,2013,225000,58343,2.0,3.0,1.0,1.0,21.79,998.0,67.05,5.0
267.0,2018,740000,38817,1.0,2.0,1.0,1.0,27.39,1248.0,74.0,5.0
268.0,2016,550000,56494,2.0,3.0,1.0,1.0,18.2,1199.0,88.7,5.0
269.0,2013,750000,79328,1.0,3.0,1.0,2.0,12.99,2494.0,100.6,7.0
271.0,2017,625000,25538,2.0,3.0,1.0,1.0,16.78,1496.0,88.73,5.0
272.0,2018,600000,69779,2.0,2.0,2.0,1.0,22.0,1197.0,81.8,5.0
239.0,2017,450000,56290,1.0,2.0,1.0,1.0,24.0,1186.0,73.97,5.0
118.0,2019,5400000,7500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
118.0,2019,5500000,8500,1.0,2.0,2.0,1.0,16.78,1995.0,190.0,5.0
273.0,2019,779000,7032,2.0,3.0,2.0,1.0,19.0,1199.0,88.76,5.0
130.0,2016,645000,11000,2.0,2.0,2.0,1.0,14.3,1598.0,103.5,5.0
732.0,2016,380000,80000,1.0,1.0,1.0,2.0,24.4,1120.0,71.0,5.0
652.0,2011,300000,120000,1.0,1.0,1.0,2.0,11.57,2179.0,138.1,7.0
472.0,2011,325000,70000,1.0,1.0,1.0,1.0,22.9,1248.0,74.0,5.0
1473.0,2016,400000,130000,1.0,1.0,1.0,1.0,25.32,1198.0,77.0,6.0
1474.0,2017,800000,50000,1.0,1.0,1.0,1.0,21.04,1461.0,83.8,8.0
413.0,2018,950000,80000,1.0,1.0,1.0,1.0,23.0,1498.0,98.96,5.0
1475.0,2017,530000,59000,2.0,1.0,1.0,1.0,18.15,1198.0,82.0,5.0
25.0,2013,350000,100000,1.0,1.0,1.0,3.0,18.2,1248.0,73.8,7.0
1476.0,2008,168000,50000,2.0,1.0,2.0,1.0,11.0,2359.0,165.0,5.0
185.0,2016,240000,45000,2.0,1.0,1.0,2.0,25.17,799.0,53.3,5.0
12.0,2010,220000,80000,1.0,1.0,1.0,4.0,19.3,1248.0,73.9,5.0
14.0,2008,110000,80000,2.0,1.0,1.0,4.0,18.9,1061.0,67.0,5.0
692.0,2016,850000,100000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
109.0,2014,545000,110000,1.0,1.0,1.0,1.0,20.77,1248.0,88.76,7.0
1477.0,2018,2064000,24000,1.0,1.0,1.0,1.0,13.68,2393.0,147.8,8.0
706.0,2018,950000,25000,1.0,1.0,1.0,1.0,25.1,1248.0,88.5,5.0
300.0,2017,660000,30000,1.0,1.0,1.0,1.0,25.2,1248.0,74.0,5.0
958.0,2013,420000,40000,1.0,1.0,1.0,2.0,25.8,1498.0,98.6,5.0
1478.0,2010,150000,29000,2.0,1.0,1.0,1.0,16.5,1172.0,65.0,5.0
1479.0,2018,750000,15000,2.0,1.0,2.0,1.0,18.1,1199.0,88.7,5.0
1480.0,2015,790000,126000,1.0,1.0,1.0,3.0,21.43,1364.0,87.2,5.0
261.0,2011,830000,300000,1.0,1.0,1.0,3.0,12.8,2494.0,102.0,7.0
501.0,2015,780000,129000,1.0,1.0,1.0,3.0,21.43,1364.0,87.2,5.0
1410.0,2019,869999,40000,1.0,1.0,1.0,1.0,23.0,1498.0,98.96,5.0
854.0,2011,275000,50000,1.0,1.0,1.0,1.0,21.12,1248.0,88.8,5.0
349.0,2017,630000,25000,2.0,1.0,1.0,2.0,18.6,1197.0,81.83,5.0
1481.0,2008,150000,60000,2.0,1.0,1.0,2.0,13.4,1794.0,125.0,5.0
24.0,2016,315000,25000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
641.0,2011,189000,70000,1.0,1.0,1.0,2.0,23.57,1396.0,70.0,5.0
1.0,2014,580000,120000,1.0,1.0,1.0,1.0,23.4,1248.0,74.0,5.0
561.0,2009,150000,153000,1.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
40.0,2018,825000,35000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
1079.0,2016,650000,60000,1.0,1.0,1.0,2.0,14.1,2179.0,148.0,7.0
1482.0,2004,50000,62000,2.0,1.0,1.0,2.0,13.0,1343.0,90.0,5.0
1483.0,2011,200000,120000,2.0,1.0,1.0,2.0,16.25,1198.0,73.9,5.0
1484.0,2013,135000,120000,1.0,1.0,1.0,3.0,15.42,1405.0,70.0,7.0
1285.0,2017,680000,80000,1.0,1.0,1.0,1.0,22.54,1396.0,88.73,5.0
545.0,2010,240000,80000,2.0,1.0,1.0,2.0,20.92,998.0,67.1,5.0
1074.0,2014,555000,147279,1.0,1.0,1.0,2.0,17.0,2200.0,139.01,7.0
1485.0,2013,455000,98000,1.0,1.0,1.0,1.0,20.5,1598.0,103.5,5.0
1.0,2018,750000,25000,1.0,1.0,1.0,1.0,28.4,1248.0,74.02,5.0
794.0,2016,700000,90000,1.0,1.0,2.0,1.0,26.59,1248.0,74.0,5.0
1486.0,2016,220000,22000,2.0,1.0,2.0,1.0,21.9,624.0,37.48,4.0
998.0,2014,160000,120000,1.0,1.0,1.0,1.0,25.0,1396.0,69.0,5.0
1487.0,2013,225000,100000,1.0,1.0,1.0,2.0,22.1,1248.0,76.9,5.0
509.0,2008,140000,120000,1.0,1.0,1.0,2.0,19.09,1396.0,69.0,5.0
1.0,2014,600000,70000,1.0,1.0,1.0,2.0,23.4,1248.0,74.0,5.0
442.0,2015,1000000,24700,1.0,1.0,1.0,1.0,16.0,2179.0,140.0,7.0
826.0,2008,65000,100000,2.0,1.0,1.0,3.0,18.0,995.0,62.0,5.0
708.0,2019,500000,10000,2.0,1.0,1.0,1.0,20.89,1197.0,81.8,5.0
442.0,2017,1100000,88754,1.0,2.0,1.0,1.0,16.0,2179.0,140.0,7.0
1093.0,2011,325000,53287,2.0,2.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
470.0,2017,1150000,43526,1.0,2.0,1.0,1.0,16.0,2179.0,140.0,7.0
1488.0,2012,320000,55885,2.0,2.0,1.0,1.0,16.25,1198.0,75.0,5.0
1190.0,2019,950000,16034,1.0,2.0,1.0,1.0,21.7,1498.0,98.96,5.0
302.0,2012,250000,156040,1.0,2.0,1.0,1.0,20.0,1399.0,68.0,5.0
1489.0,2008,1100000,122000,1.0,1.0,2.0,2.0,18.48,1995.0,177.0,5.0
935.0,2017,600000,20000,1.0,1.0,1.0,1.0,27.39,1248.0,74.0,5.0
1305.0,2017,509999,46000,2.0,1.0,1.0,1.0,22.0,1197.0,81.8,5.0
1490.0,2016,395000,50000,2.0,1.0,1.0,3.0,15.41,1598.0,103.2,5.0
87.0,2018,469000,5000,2.0,1.0,1.0,1.0,21.79,998.0,67.05,5.0
1491.0,2017,250000,42000,2.0,1.0,1.0,1.0,24.7,796.0,47.3,5.0
548.0,2011,130000,68519,2.0,2.0,1.0,1.0,16.2,995.0,62.1,5.0
307.0,2019,906000,30000,1.0,1.0,1.0,1.0,23.0,1498.0,98.96,5.0
390.0,2011,160000,85000,1.0,1.0,1.0,1.0,20.0,1399.0,68.0,5.0
1492.0,2010,60000,100000,2.0,1.0,1.0,4.0,14.0,796.0,37.5,5.0
102.0,2014,400000,100000,2.0,1.0,1.0,2.0,19.1,1197.0,85.8,5.0
677.0,2018,450000,22966,2.0,2.0,1.0,1.0,23.84,1199.0,84.48,5.0
373.0,2014,465000,80000,1.0,1.0,1.0,2.0,15.96,2523.0,62.1,7.0
472.0,2012,325000,80000,1.0,1.0,1.0,2.0,22.9,1248.0,74.0,5.0
377.0,2014,250000,2350,2.0,1.0,1.0,1.0,21.1,814.0,55.2,5.0
107.0,2011,175000,50000,2.0,1.0,1.0,1.0,19.7,796.0,46.3,5.0
107.0,2010,175000,58000,2.0,1.0,1.0,1.0,19.7,796.0,46.3,5.0
1224.0,2006,150000,80000,2.0,1.0,1.0,2.0,16.9,1497.0,100.0,5.0
1493.0,2018,797000,60000,1.0,1.0,1.0,1.0,16.5,1493.0,70.0,7.0
1494.0,2019,800000,35000,2.0,1.0,1.0,1.0,18.6,1197.0,81.86,5.0
373.0,2019,750000,59872,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,7.0
17.0,2012,160000,110000,2.0,1.0,1.0,1.0,19.7,796.0,46.3,5.0
725.0,2016,700000,91182,1.0,1.0,1.0,1.0,15.96,2523.0,62.1,7.0
56.0,2012,400000,100000,1.0,1.0,1.0,1.0,21.27,1396.0,88.76,5.0
1038.0,2002,40000,80000,2.0,1.0,1.0,1.0,16.1,796.0,37.0,4.0
854.0,2012,300000,70000,1.0,1.0,1.0,3.0,21.12,1248.0,88.8,5.0
892.0,2017,421000,59500,2.0,1.0,1.0,2.0,23.1,998.0,67.04,5.0
1495.0,2000,80000,100000,4.0,1.0,1.0,2.0,15.26,796.0,91.50002278741545,8.0
101.0,2016,950000,45000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
16.0,2011,395000,75500,1.0,1.0,1.0,2.0,23.0,1396.0,90.0,5.0
101.0,2016,950000,46000,1.0,1.0,1.0,2.0,24.3,1248.0,88.5,5.0
24.0,2013,270000,60000,2.0,1.0,1.0,1.0,22.74,796.0,47.3,5.0
1496.0,2009,360000,60000,2.0,1.0,2.0,2.0,15.0,1396.0,100.0,5.0
1497.0,2014,1850000,60000,1.0,1.0,2.0,2.0,13.0,2143.0,201.1,5.0
316.0,2015,1900000,130000,1.0,1.0,2.0,1.0,12.55,2982.0,168.5,7.0
220.0,2017,550000,23456,2.0,2.0,1.0,1.0,18.9,1197.0,82.0,5.0
442.0,2015,1225000,39000,1.0,2.0,1.0,1.0,16.0,2179.0,140.0,7.0
1345.0,2017,700000,15000,2.0,1.0,1.0,1.0,17.5,1199.0,88.7,5.0
1108.0,2017,1650000,69123,1.0,2.0,1.0,1.0,17.1,1956.0,170.0,5.0
502.0,2014,459999,40523,2.0,2.0,1.0,2.0,18.5,1197.0,82.85,5.0
1498.0,2019,6223000,7800,2.0,2.0,2.0,5.0,15.26,1798.0,187.74,5.0
1498.0,2019,5923000,11500,2.0,2.0,2.0,5.0,15.26,1798.0,187.74,5.0
1498.0,2019,6523000,23600,2.0,2.0,2.0,5.0,15.26,1798.0,187.74,5.0
515.0,2010,1050000,220000,1.0,1.0,1.0,2.0,11.5,2982.0,171.0,7.0
1499.0,2004,215000,218000,1.0,1.0,1.0,2.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
925.0,2015,1050000,120000,1.0,1.0,1.0,2.0,15.1,2179.0,140.0,7.0
171.0,2018,800000,25000,2.0,1.0,2.0,1.0,21.4,1197.0,83.1,5.0
1207.0,2017,530000,42000,2.0,1.0,1.0,1.0,21.4,1197.0,83.1,5.0
102.0,2015,450000,80000,2.0,1.0,1.0,1.0,20.85,1197.0,83.14,5.0
545.0,2011,235000,60000,2.0,1.0,1.0,1.0,20.92,998.0,67.1,5.0
21.0,2013,550000,240000,1.0,1.0,1.0,1.0,23.4,1248.0,74.0,5.0
130.0,2013,395000,35000,2.0,1.0,2.0,2.0,14.3,1598.0,103.5,5.0
506.0,2019,600000,5000,2.0,1.0,1.0,1.0,20.0,999.0,72.0,7.0
174.0,2016,610000,110000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
349.0,2017,690000,20000,2.0,1.0,1.0,1.0,18.6,1197.0,81.83,5.0
1225.0,2018,790000,15000,2.0,1.0,1.0,1.0,17.0,1198.0,108.5,5.0
545.0,2014,254999,40000,2.0,1.0,1.0,2.0,20.92,998.0,67.1,5.0
580.0,2016,500000,41000,2.0,1.0,1.0,1.0,18.7,1199.0,88.7,5.0
1500.0,2008,150000,120000,1.0,1.0,1.0,1.0,12.2,1948.0,68.0,9.0
357.0,2007,245000,110000,1.0,1.0,1.0,3.0,13.6,2523.0,63.0,7.0
1120.0,2015,515000,120000,1.0,1.0,1.0,2.0,20.34,1498.0,103.2,5.0
79.0,2009,160000,35000,2.0,1.0,1.0,3.0,19.81,1086.0,68.05,5.0
17.0,2007,110000,120000,2.0,1.0,1.0,2.0,19.7,796.0,46.3,5.0
103.0,2009,210000,110000,1.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
555.0,2011,260000,90000,1.0,1.0,1.0,3.0,16.2,1493.0,110.0,5.0
107.0,2007,128000,60000,2.0,1.0,1.0,2.0,19.7,796.0,46.3,5.0
1.0,2019,675000,25000,1.0,1.0,1.0,1.0,28.4,1248.0,74.02,5.0
442.0,2015,1000000,24700,1.0,1.0,1.0,1.0,16.0,2179.0,140.0,7.0
826.0,2008,65000,100000,2.0,1.0,1.0,3.0,18.0,995.0,62.0,5.0
708.0,2019,500000,10000,2.0,1.0,1.0,1.0,20.89,1197.0,81.8,5.0
990.0,2010,300000,50000,2.0,1.0,1.0,1.0,15.0,1586.0,104.68,5.0
1083.0,2017,550000,25000,2.0,1.0,1.0,1.0,18.9,1197.0,82.0,5.0
107.0,2007,150000,80000,2.0,1.0,1.0,3.0,19.7,796.0,46.3,5.0
878.0,2017,891000,80000,1.0,1.0,1.0,1.0,15.4,2179.0,120.0,7.0
269.0,2015,1050000,70000,1.0,1.0,1.0,1.0,12.99,2494.0,100.6,7.0
1501.0,2012,380000,27500,2.0,1.0,1.0,1.0,18.5,1197.0,82.9,5.0
68.0,2013,800000,110000,1.0,1.0,1.0,2.0,12.99,2494.0,100.6,8.0
1502.0,2010,200000,120000,2.0,1.0,1.0,1.0,15.7,1390.0,75.0,5.0
1503.0,2016,700000,70000,1.0,1.0,1.0,1.0,28.09,1248.0,88.5,5.0
1504.0,2002,229999,290000,1.0,1.0,1.0,1.0,13.1,2446.0,75.0,10.0
1505.0,2010,300000,74000,2.0,1.0,1.0,2.0,12.8,2354.0,177.6,5.0
475.0,2007,210000,140000,2.0,1.0,1.0,1.0,17.7,1497.0,78.0,5.0
708.0,2017,370000,40000,2.0,1.0,1.0,1.0,20.89,1197.0,81.8,5.0
1219.0,2019,600000,20000,2.0,1.0,2.0,1.0,21.4,1197.0,83.1,5.0
40.0,2020,810000,15000,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
1506.0,2006,80000,35000,2.0,1.0,1.0,1.0,19.5292373105782,1458.3272031778727,91.50002278741545,5.4190083860526705
288.0,2019,346000,16000,2.0,1.0,1.0,1.0,23.84,1199.0,84.0,5.0
1482.0,2005,55000,130000,2.0,1.0,1.0,1.0,13.0,1343.0,90.0,5.0
553.0,2012,250000,118000,1.0,1.0,1.0,2.0,13.93,2179.0,138.03,7.0
367.0,2013,600000,50000,1.0,1.0,1.0,2.0,20.77,1248.0,88.8,7.0
187.0,2016,330000,60000,2.0,1.0,1.0,1.0,15.37,1196.0,73.0,5.0
989.0,2014,400000,147000,2.0,1.0,1.0,2.0,18.6,1197.0,81.83,5.0
102.0,2014,450000,100000,2.0,1.0,1.0,3.0,19.1,1197.0,85.8,5.0
193.0,2017,800000,55000,1.0,1.0,1.0,1.0,24.52,1248.0,88.5,7.0
146.0,2010,225000,64000,1.0,1.0,1.0,3.0,21.1,1248.0,73.9,5.0
157.0,2002,55000,100000,2.0,1.0,1.0,2.0,17.3,993.0,60.0,5.0
193.0,2016,900000,50000,1.0,1.0,1.0,1.0,24.52,1248.0,88.5,7.0
1122.0,2014,2500000,30000,1.0,1.0,2.0,1.0,9.0,1984.0,181.0,5.0
1507.0,2018,465000,30000,2.0,1.0,1.0,1.0,20.51,998.0,67.04,5.0
157.0,2004,70000,150000,2.0,1.0,1.0,1.0,17.3,993.0,60.0,5.0
177.0,2016,400000,24177,2.0,1.0,1.0,1.0,17.57,1193.0,88.7,5.0
824.0,2012,185000,80000,1.0,1.0,1.0,1.0,16.1,1405.0,70.0,5.0
249.0,2006,140000,150000,2.0,1.0,1.0,2.0,18.9,998.0,67.1,5.0
1238.0,2015,415000,120000,1.0,1.0,1.0,2.0,21.04,1461.0,83.8,7.0
598.0,2012,532000,121779,1.0,1.0,1.0,1.0,12.05,2179.0,120.0,8.0
935.0,2017,600000,56000,1.0,1.0,1.0,1.0,27.39,1248.0,74.0,5.0
615.0,2008,150000,100000,2.0,1.0,1.0,4.0,15.0,1586.0,104.68,5.0
1508.0,2018,459999,12000,2.0,1.0,1.0,1.0,20.4,1197.0,81.8,5.0
957.0,2017,800000,15381,1.0,1.0,1.0,1.0,24.3,1248.0,88.5,5.0
1509.0,2011,310000,5000,1.0,1.0,1.0,1.0,13.6,2523.0,63.0,7.0
233.0,2014,475000,40000,1.0,1.0,1.0,1.0,19.01,1461.0,108.5,5.0
163.0,2016,310000,35000,4.0,1.0,1.0,2.0,37.24,998.0,58.16,5.0
287.0,2018,350000,10000,2.0,1.0,1.0,1.0,23.95,998.0,67.05,5.0
1510.0,2019,1800000,10000,1.0,1.0,1.0,1.0,16.0,2179.0,140.0,7.0
1511.0,2018,640000,25000,2.0,1.0,2.0,1.0,22.0,1197.0,81.8,5.0
60.0,2017,350000,50000,2.0,1.0,2.0,1.0,20.51,998.0,67.0,5.0
1512.0,2018,600000,30000,2.0,1.0,1.0,1.0,17.0,1198.0,108.5,5.0
1300.0,2015,575000,23000,1.0,1.0,1.0,1.0,23.9,1582.0,126.2,5.0
898.0,2019,974000,15000,1.0,1.0,1.0,1.0,16.55,2498.0,105.0,6.0
60.0,2018,445000,5000,2.0,1.0,2.0,2.0,20.51,998.0,67.0,5.0
109.0,2015,580000,15000,1.0,1.0,1.0,2.0,20.77,1248.0,88.76,7.0
531.0,2020,1050000,20000,1.0,1.0,1.0,1.0,22.1,1396.0,88.7,5.0
398.0,2015,600000,50000,1.0,1.0,1.0,1.0,22.77,1498.0,98.59,5.0
1513.0,2017,370000,40000,2.0,1.0,1.0,2.0,18.16,1196.0,86.8,5.0
717.0,2007,150000,70000,2.0,1.0,1.0,3.0,18.2,1061.0,64.0,5.0
